affiliate,affiliateId,alertSource,alertSourceId,alertType,alertTypeId,amount,application,application2,applicationId,applicationId2,attempt,authCode,bin,binCountry,campaign,campaignId,cardBrand,cardBrandId,chargebackFee,chargedBack,company,companyId,completed,containsSalesStrategy,currency,customerId,descriptor,eci,email,firstName,gateway,gatewayTransactionId,hasAlert,ipCountry,last4,lastName,merchantAccountId,mid,midName,networkTokenized,orderId,originalApplication,originalApplicationId,originalTransactionId,parentCompanyId,paymentNumber,product,productId,refundSource,refundSourceId,refundable,refunded,sandbox,sent,shopId,status,statusId,storeDomain,storeName,storeRootDomain,submitOrderId,subscription,subscriptionId,success,transactionId
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,      ,054163,US,None/Unassigned,0,Visa,1,0,False,Vintech LLC,400,2026-02-03T00:10:19,False,USD,DEMO43534262,powerpth.com,,vumvmdcq@demo.com,John,NMI,11661570772,False,US,6341,Brown,2037,868800000059451,Vin-Prp-BEY-9451,False,202773580,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:10:19,0,Pick up card - SF,3822,,,,202773580,US - Google - PreAuth $2,8453,False,68bae097-5b65-41b5-b3bf-6914cf8d4a76
20,500473,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,595416,525455,US,None/Unassigned,0,Visa,1,0,False,Skyline Breeze Inc,241,2026-02-03T00:09:07,False,USD,DEMO43509149,CARTRESCUE.CO,,krmwtudo@sample.com,Jane,NMI,11661566107,False,US,0915,Jones,1130,565500001004908_pl,Sky-Crt-EMS-4908,False,202724133,,,,115,1,Paddy Labs - Recovery Trials,8450,Unassigned,0,True,False,False,2026-02-03T00:09:07,0,Approved,3616,,,,202724130,Paddy Labs - Recovery Trials,8450,True,68e051b4-0e67-418f-a1fb-85586dd99930
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,210264,US,None/Unassigned,0,Visa,1,0,False,Vintech LLC,400,2026-02-03T00:09:09,False,USD,DEMO43534236,storywav.com,,qnnpnxov@demo.com,Alex,NMI,,False,US,5800,Brown,2198,756262670628,Vin-Swe-PPS-0628,False,202773528,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:09:09,0,Bin Blacklisted (Client),4168,,,,202773528,US - Google - PreAuth $2,8453,False,ceb6cb86-7b86-48a9-8486-868aa70ba680
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,078739,275018,US,None/Unassigned,0,Visa,1,0,False,Exibyte LLC,267,2026-02-03T00:09:10,False,USD,DEMO43534235,mdamsc.com,,desuramu@example.com,Sam,NMI,11661566402,False,US,5370,Johnson,1379,746365006994,Exb-Mms-PPS-6994,False,202773530,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,True,False,False,2026-02-03T00:09:10,0,Preauthorized,3367,,,,202773527,US - Google - PreAuth $2,8453,False,094ad954-e9de-4500-a83c-14e3eb8b929e
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,242713,US,None/Unassigned,0,Mastercard,2,0,False,InnovaBytes LLC,185,2026-02-03T00:09:22,False,USD,DEMO42633415,mycmdia.com,,uisnaddj@example.com,Morgan,NMI,11661567233,False,US,3655,Brown,2256,4228994900189731,Iby-Cmd-PAYS-9731,False,202773536,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:09:22,0,Issuer Declined,3613,,,,202773536,US - Google - PreAuth $2,8453,False,3a9fe388-2c6b-4f57-a7e6-7054275a8b1a
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,2,,421711,US,None/Unassigned,0,Mastercard,2,0,False,Bejames Media Inc,211,2026-02-03T00:09:23,False,USD,DEMO42633415,ebkred.com,,petvmtvn@example.com,Riley,NMI,11661567302,False,US,6631,Johnson,1763,4228994900183460,Bjm-Ebr-PAYS-3460,False,202773538,,,3a9fe388-2c6b-4f57-a7e6-7054275a8b1a,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:09:23,0,Issuer Declined,3613,,,,202773536,US - Google - PreAuth $2,8453,False,7a3d0b8c-eb24-4f96-8649-32d4d8048c44
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,774002,US,None/Unassigned,0,Mastercard,2,0,False,Vintech LLC,400,2026-02-03T00:09:28,False,USD,DEMO43534240,yogainf.com,,jribynvx@demo.com,Casey,NMI,11661567649,False,US,3128,Jones,1791,4228994900184476,Vin-Ygy-PAYS-4476,False,202773543,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:09:28,0,Insufficient funds.,3619,,,,202773542,US - Google - PreAuth $2,8453,False,fc2f50d9-b1c8-4780-b8ee-b7e27475f9e3
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,816660,US,None/Unassigned,0,Visa,1,0,False,Sekme Entertainment Inc,314,2026-02-03T00:09:35,False,USD,DEMO43534232,myfithb.com,,tsbytbtc@test.com,Avery,NMI,,False,US,5774,Wilson,2092,4228994900187180,Sek-Myf-PAYS-7180,False,202773549,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:09:35,0,Bin Blacklisted (Client),4168,,,,202773549,US - Google - PreAuth $2,8453,False,de716c6d-0268-48d7-b5bb-da7bcac68880
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,150150,US,None/Unassigned,0,Visa,1,0,False,Neon Meadows LLC,272,2026-02-03T00:09:36,False,USD,DEMO43534246,ftnsedg.com,,cjbsbaml@example.com,Taylor,NMI,11661568196,False,US,2973,Moore,1431,4228994900179856,Nom-Fte-PAYS-9856,False,202773550,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:09:36,0,Issuer Declined,3613,,,,202773550,US - Google - PreAuth $2,8453,False,d0b93d3b-00ac-4ec6-a03d-fb0269d61d92
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,2,      ,648365,US,None/Unassigned,0,Visa,1,0,False,Bejames Media Inc,211,2026-02-03T00:09:37,False,USD,DEMO43534246,spmda.com,,hrleeznc@test.com,Sam,NMI,11661568249,False,US,6732,Garcia,1004,000000887349,Bjm-Spm-PYRC-7349,False,202773552,,,d0b93d3b-00ac-4ec6-a03d-fb0269d61d92,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:09:37,0,Pick up card - SF,3822,,,,202773550,US - Google - PreAuth $2,8453,False,d240cc5d-ca4f-4c80-b757-7b836816bd4e
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,      ,887758,US,None/Unassigned,0,Visa,1,0,False,PrimeEcomSetup Inc,395,2026-02-03T00:09:45,False,USD,DEMO43534247,algnaura.com,,rnygydwi@test.com,Casey,NMI,11661568682,False,US,9507,Brown,1772,726117303250,Pes-Ala-PPS-3250,False,202773555,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:09:45,0,Pick up card - SF,3822,,,,202773555,US - Google - PreAuth $2,8453,False,b28f5097-c7a4-4303-924b-231715dcaee4
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,547134,US,None/Unassigned,0,Visa,1,0,False,Bejames Media Inc,211,2026-02-03T00:13:13,False,USD,DEMO34082988,fdtody.com,,cbkpnlhm@example.com,Taylor,NMI,,False,US,3445,Garcia,1060,710714549445,Bjm-Ftd-PPS-9445,False,202773735,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:13:13,0,Bin Blacklisted (Client),4168,,,,202773735,US - Google - PreAuth $2,8453,False,2018e7e6-3af1-4007-8381-32c9becd71a6
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,      ,248839,US,None/Unassigned,0,Visa,1,0,False,Exibyte LLC,267,2026-02-03T00:13:19,False,USD,DEMO43534293,mdamsc.com,,iniozfkd@sample.com,Avery,NMI,11661581263,False,US,1310,Moore,1379,746365006994,Exb-Mms-PPS-6994,False,202773739,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:13:19,0,Pick up card - SF,3822,,,,202773739,US - Google - PreAuth $2,8453,False,4ddcf94d-5ff6-45c7-bae9-b8f9dfed9c76
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,2,      ,500671,US,None/Unassigned,0,Visa,1,0,False,Exibyte LLC,267,2026-02-03T00:13:21,False,USD,DEMO43534293,mdamsc.com,,sthspytr@demo.com,Jordan,NMI,11661581324,False,US,3879,Taylor,2185,201100265769,Exb-Mms-DPT-5769,False,202773740,,,4ddcf94d-5ff6-45c7-bae9-b8f9dfed9c76,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:13:21,0,Pick up card - SF,3822,,,,202773739,US - Google - PreAuth $2,8453,False,7d8a23ce-0c4f-4b3c-9bb6-08ed11d9e79a
37,501988,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,      ,110448,US,None/Unassigned,0,Visa,1,0,False,Zinetic LLC,266,2026-02-03T00:13:28,False,USD,DEMO43458047,sklshd.com,,ismhqdqt@test.com,Drew,NMI,11661581763,False,US,0699,Taylor,2237,201100273433,Zin-Sks-DPT-3433,False,202609465,,,,115,1,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:13:28,0,Transaction not allowed.,3621,,,,202609464,US - Google - PreAuth $2,8453,False,8dd36c69-28b7-40a2-8eba-363efbf3a870
2,500469,Unassigned,0,Unassigned,0,-39.99,Refund,Refund,200,200,1,,085836,US,None/Unassigned,0,Visa,1,0,False,USACommerceGate Inc,379,2026-02-03T00:13:30,False,USD,DEMO43438929,biteblnc.com,,cjksamfi@test.com,Jane,NMI,,False,US,0760,Martinez,2207,201100271619,Ucg-Btb-DPT-1619,False,202563413,,,7bdbfded-523b-4078-abad-e2c677a5a939,115,1,US - Google - Preauth 2.0,8443,Customer Service,1,False,False,False,2026-02-03T00:13:30,0,Success,747,,,,202563412,US - Google - PreAuth $2,8453,True,799adb11-7986-4f69-9126-52fb2b4e2b06
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,184521,US,None/Unassigned,0,Visa,1,0,False,USACommerceGate Inc,379,2026-02-03T00:13:32,False,USD,DEMO40231103,maxfitn.com,,nohofqzc@test.com,Jordan,NMI,,False,US,1730,Wilson,1875,775899481509,Ucg-Mxf-PPS-1509,False,202773744,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:13:32,0,Bin Blacklisted (Client),4168,,,,202773744,US - Google - PreAuth $2,8453,False,5b37a259-9455-41b7-b7b6-465c096f99f4
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,      ,183361,US,None/Unassigned,0,Visa,1,0,False,USACommerceGate Inc,379,2026-02-03T00:13:34,False,USD,DEMO43534322,maxfitn.com,,wnneafjv@demo.com,Drew,NMI,11661582110,False,US,8210,Garcia,1875,775899481509,Ucg-Mxf-PPS-1509,False,202773745,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:13:34,0,Expired card.,3625,,,,202773745,US - Google - PreAuth $2,8453,False,4adb3658-acc3-4829-8e00-fc4c4cd93b82
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,940578,US,None/Unassigned,0,Visa,1,0,False,USACommerceGate Inc,379,2026-02-03T00:13:35,False,USD,DEMO34082988,storypls.com,,laxqxfbt@demo.com,Quinn,NMI,,False,US,3309,Taylor,1873,767117150985,Ucg-Stp-PPS-0985,False,202773747,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:13:35,0,Bin Blacklisted (Client),4168,,,,202773747,US - Google - PreAuth $2,8453,False,9693f277-7137-4302-af9b-18b6bf496d44
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,214847,US,None/Unassigned,0,Visa,1,0,False,Innoac LLC,193,2026-02-03T00:13:40,False,USD,DEMO43534324,digmda.com,,zyggbrdq@sample.com,Quinn,NMI,11661582508,False,US,8553,Wilson,1796,4228994900184609,Inn-Dgm-PAYS-4609,False,202773753,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:13:40,0,Issuer Declined,3613,,,,202773753,US - Google - PreAuth $2,8453,False,08b875e4-c18b-4fff-b537-4b92a8c90862
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,955047,US,None/Unassigned,0,Mastercard,2,0,False,InnovaBytes LLC,185,2026-02-03T00:13:41,False,USD,DEMO43534326,ftlead.com,,tykjjwmd@example.com,Reese,NMI,,False,US,2432,Brown,2258,4228994900189749,Iby-Ftl-PAYS-9749,False,202773755,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:13:41,0,Bin Blacklisted (Client),4168,,,,202773755,US - Google - PreAuth $2,8453,False,edbcea65-c899-496a-8e49-2d44f5d07818
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,2,002097,529387,US,None/Unassigned,0,Visa,1,0,False,Innoac LLC,193,2026-02-03T00:13:43,False,USD,DEMO43534324,tstyeats.com,,excnrkaz@sample.com,Avery,NMI,11661582550,False,US,1131,Moore,1116,565500001021431,Inn-Tae-EMS-1431,True,202773760,,,08b875e4-c18b-4fff-b537-4b92a8c90862,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,True,False,False,2026-02-03T00:13:43,0,Preauthorized,3367,,,,202773753,US - Google - PreAuth $2,8453,False,2a79bc53-4e42-4bfe-b585-5865eaf3b1f5
20,500473,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,      ,918768,US,None/Unassigned,0,Visa,1,0,False,BANANE MEDIA INC,391,2026-02-03T00:13:45,False,USD,DEMO43509217,paysalvage.com,,nsmmxwky@demo.com,Drew,NMI,11661582699,False,US,6793,Johnson,2271,567000000911891_pl,Bmd-Pse-PAY-1891,False,202724291,,,,115,1,Paddy Labs - Recovery Trials,8450,Unassigned,0,False,False,False,2026-02-03T00:13:45,0,Pick up card - SF,3822,,,,202724289,Paddy Labs - Recovery Trials,8450,False,1c66e718-8115-4136-b534-47824bfc9ba7
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,008084,672189,US,None/Unassigned,0,Visa,1,0,False,USACommerceGate Inc,379,2026-02-03T00:13:45,False,USD,DEMO43534327,maxfitn.com,,xhwnoyeb@demo.com,Drew,NMI,11661582725,False,US,6863,Wilson,1875,775899481509,Ucg-Mxf-PPS-1509,False,202773764,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,True,False,False,2026-02-03T00:13:45,0,Preauthorized,3367,,,,202773762,US - Google - PreAuth $2,8453,False,948f1d10-482a-4bfe-93be-8b760dafb085
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,      ,920750,US,None/Unassigned,0,Visa,1,0,False,USACommerceGate Inc,379,2026-02-03T00:13:47,False,USD,DEMO43534328,maxfitn.com,,ehosszwg@test.com,Avery,NMI,11661582836,False,US,4320,Wilson,1875,775899481509,Ucg-Mxf-PPS-1509,False,202773765,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:13:47,0,Pick up card - SF,3822,,,,202773765,US - Google - PreAuth $2,8453,False,b15513f7-0923-4e18-b910-1d19e7be5ec8
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,2,      ,587798,US,None/Unassigned,0,Visa,1,0,False,USACommerceGate Inc,379,2026-02-03T00:13:48,False,USD,DEMO43534328,yogahubb.com,,udqmocgc@example.com,Drew,NMI,11661582895,False,US,6262,Johnson,2236,201100271635,Ucg-Yoh-DPT-1635,False,202773768,,,b15513f7-0923-4e18-b910-1d19e7be5ec8,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:13:48,0,Pick up card - SF,3822,,,,202773765,US - Google - PreAuth $2,8453,False,2a167c11-5425-40e5-9286-921f4f421abd
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,177560,US,None/Unassigned,0,Visa,1,0,False,Innoac LLC,193,2026-02-03T00:13:53,False,USD,DEMO40231103,digmda.com,,hghggtet@sample.com,Jordan,NMI,,False,US,8381,Smith,1796,4228994900184609,Inn-Dgm-PAYS-4609,False,202773773,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:13:53,0,Bin Blacklisted (Client),4168,,,,202773773,US - Google - PreAuth $2,8453,False,edc2f3e9-c195-437d-9fb7-f180968eeec3
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,344962,US,None/Unassigned,0,Visa,1,0,False,Burds | Tec Inc,208,2026-02-03T00:13:55,False,USD,DEMO43534330,estory4u.net,,exxlsqvr@example.com,Sam,NMI,,False,US,4753,Brown,1778,4228994900184419,Bit-Esu-PAYS-4419,False,202773774,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:13:55,0,Bin Blacklisted (Client),4168,,,,202773774,US - Google - PreAuth $2,8453,False,2cc44a28-901f-453f-a97c-849eedad2a77
20,500473,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,      ,728226,US,None/Unassigned,0,Visa,1,0,False,Revekio Tuss Inc,249,2026-02-03T00:13:58,False,USD,DEMO43509230,8334015640CARDPROTECT,,ibreohas@sample.com,Drew,NMI,11661583391,False,US,0766,Garcia,1293,6316309438917941_pl,Rev-Cdp-IRK-7941,False,202724301,,,,115,1,Paddy Labs - Recovery Trials,8450,Unassigned,0,False,False,False,2026-02-03T00:13:58,0,Pick up card - SF,3822,,,,202724297,Paddy Labs - Recovery Trials,8450,False,e85916e0-84af-4f65-b9ae-fb095cf979fa
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,      ,026477,US,None/Unassigned,0,Visa,1,0,False,Innoac LLC,193,2026-02-03T00:14:10,False,USD,DEMO43534334,gmjoy.net,,ignnctce@test.com,Skylar,NMI,11661584048,False,US,4809,Williams,943,000000869230,Inn-Gjo-PYRC-9230,False,202773787,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:14:10,0,Pick up card - SF,3822,,,,202773787,US - Google - PreAuth $2,8453,False,b00afe51-11ea-45bd-9c38-9260ee89ab79
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,2,,800692,US,None/Unassigned,0,Visa,1,0,False,Innoac LLC,193,2026-02-03T00:14:11,False,USD,DEMO43534334,digmda.com,,rarzslir@test.com,Taylor,NMI,11661584133,False,US,2093,Taylor,1796,4228994900184609,Inn-Dgm-PAYS-4609,False,202773790,,,b00afe51-11ea-45bd-9c38-9260ee89ab79,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:14:11,0,Issuer Declined,3613,,,,202773787,US - Google - PreAuth $2,8453,False,45007432-cef4-4eeb-bf08-2e0f5831fd09
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,      ,580339,US,None/Unassigned,0,Mastercard,2,0,False,Exibyte LLC,267,2026-02-03T00:11:19,False,USD,DEMO43534281,ktccrtn.com,,vwovjegm@sample.com,Sam,NMI,11661574479,False,US,9204,Rodriguez,1153,700560012442,Exb-Kcr-PPS-2442,False,202773640,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:11:19,0,Do not honor.,3618,,,,202773640,US - Google - PreAuth $2,8453,False,98829cdb-e575-451d-bd9d-3b948b8b6498
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,2,,425057,US,None/Unassigned,0,Mastercard,2,0,False,Exibyte LLC,267,2026-02-03T00:11:20,False,USD,DEMO43534281,dgtledge.com,,qnsfsvzy@test.com,Drew,NMI,11661574557,False,US,7977,Martinez,1426,4228994900180250,Exb-Mde-PAYS-0250,False,202773641,,,98829cdb-e575-451d-bd9d-3b948b8b6498,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:11:20,0,Issuer Declined,3613,,,,202773640,US - Google - PreAuth $2,8453,False,0cf490d1-f168-4942-95d9-0cfa4dc06817
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,766786,US,None/Unassigned,0,Visa,1,0,False,PrimeEcomSetup Inc,395,2026-02-03T00:11:28,False,USD,DEMO43534283,caloricv.com,,demjibyt@test.com,Avery,NMI,11661575046,False,US,4412,Anderson,1910,4228994900186091,Pes-Cce-PAYS-6091,False,202773643,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:11:28,0,Issuer Declined,3613,,,,202773643,US - Google - PreAuth $2,8453,False,8f871854-7c83-4e0d-9ed3-4b7c7e81d607
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,2,002943,688960,US,None/Unassigned,0,Visa,1,0,False,PrimeEcomSetup Inc,395,2026-02-03T00:11:29,False,USD,DEMO43534283,algnaura.com,,rapgzobq@demo.com,Quinn,NMI,11661575090,False,US,0645,Garcia,1772,726117303250,Pes-Ala-PPS-3250,False,202773644,,,8f871854-7c83-4e0d-9ed3-4b7c7e81d607,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,True,False,False,2026-02-03T00:11:29,0,Preauthorized,3367,,,,202773643,US - Google - PreAuth $2,8453,False,f3eb3c7e-bd20-43d9-852b-54d50c08ceed
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,224844,US,None/Unassigned,0,Visa,1,0,False,Innoac LLC,193,2026-02-03T00:11:34,False,USD,DEMO43416988,mytstyt.com,,mcbiytar@test.com,Taylor,NMI,,False,US,6676,Taylor,1798,4228994900184583,Inn-Tae-PAYS-4583,False,202773647,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:11:34,0,Bin Blacklisted (Client),4168,,,,202773647,US - Google - PreAuth $2,8453,False,b40ba940-39a1-4316-91cf-527e12ce97df
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,370550,US,None/Unassigned,0,Mastercard,2,0,False,Zinetic LLC,266,2026-02-03T00:11:36,False,USD,DEMO40273759,rcprlm.com,,idocusgv@example.com,Avery,NMI,,False,US,1700,Martinez,1270,4228994900179021,Zin-Rrl-PAYS-9021,False,202773649,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:11:36,0,Bin Blacklisted (Client),4168,,,,202773649,US - Google - PreAuth $2,8453,False,a6bd8705-35e1-4b43-aa31-10d507b3b9dc
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,      ,127583,US,None/Unassigned,0,Visa,1,0,False,Burds | Tec Inc,208,2026-02-03T00:11:39,False,USD,DEMO43534189,gamesf.club,,wnatzpmc@test.com,Sam,NMI,11661575551,False,US,9268,Moore,1117,565500000997490,Bit-Gfa-EMS-7490,True,202773648,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:11:39,0,Pick up card - SF,3822,,,,202773648,US - Google - PreAuth $2,8453,False,4930ddca-f1f5-46da-ba97-ba7cbb331f01
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,2,      ,953184,US,None/Unassigned,0,Visa,1,0,False,Burds | Tec Inc,208,2026-02-03T00:11:40,False,USD,DEMO43534189,alltasty.net,,xgbpgzet@test.com,Casey,NMI,11661575692,False,US,9529,Brown,991,567000000865535,Bit-All-PYRC-5535,False,202773653,,,4930ddca-f1f5-46da-ba97-ba7cbb331f01,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:11:40,0,Pick up card - SF,3822,,,,202773648,US - Google - PreAuth $2,8453,False,cb9d95ff-3775-4162-a0f0-6610ed02d4be
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,209401,US,None/Unassigned,0,Visa,1,0,False,Burds | Tec Inc,208,2026-02-03T00:11:40,False,USD,DEMO43534289,estory4u.net,,yqdjazuq@test.com,Drew,NMI,,False,US,3826,Smith,1778,4228994900184419,Bit-Esu-PAYS-4419,False,202773654,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:11:40,0,Bin Blacklisted (Client),4168,,,,202773654,US - Google - PreAuth $2,8453,False,32becba7-801d-4a42-be0a-482480482bec
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,      ,320215,JP,None/Unassigned,0,Visa,1,0,False,Burds | Tec Inc,208,2026-02-03T00:11:43,False,USD,DEMO43534290,fittales.net,,eplfecym@sample.com,Riley,NMI,11661575892,False,US,9611,Smith,849,743220883362,Bit-Ftl-PPS-3362,False,202773655,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:11:43,0,Incorrect payment information.,3622,,,,202773655,US - Google - PreAuth $2,8453,False,08e97bf6-adf0-467f-8a33-436f77f639da
37,501988,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,      ,898838,US,None/Unassigned,0,Visa,1,0,False,Zinetic LLC,266,2026-02-03T00:12:36,False,USD,DEMO43458028,rcprlm.com,,atygdhxg@example.com,Alex,NMI,11661578894,False,US,7091,Moore,2238,201100273417,Zin-Rrl-DPT-3417,False,202609404,,,,115,1,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:12:36,0,Pick up card - SF,3822,,,,202609400,US - Google - PreAuth $2,8453,False,12372498-1e5a-4cf0-999c-11f2b45b4995
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,      ,259703,US,None/Unassigned,0,Visa,1,0,False,Burds | Tec Inc,208,2026-02-03T00:12:48,False,USD,DEMO43534290,fittales.net,,eoojcohz@example.com,Sam,NMI,11661579576,False,US,9949,Miller,849,743220883362,Bit-Ftl-PPS-3362,False,202773713,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:12:48,0,Pick up card - SF,3822,,,,202773713,US - Google - PreAuth $2,8453,False,ca6f707c-9c73-4e4a-a3a2-39210f1c112f
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,2,      ,515811,US,None/Unassigned,0,Visa,1,0,False,Burds | Tec Inc,208,2026-02-03T00:12:49,False,USD,DEMO43534290,esportgo.net,,dinekesb@sample.com,Dakota,NMI,11661579624,False,US,2756,Taylor,992,567000000865519,Bit-Esg-PYRC-5519,False,202773716,,,ca6f707c-9c73-4e4a-a3a2-39210f1c112f,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:12:49,0,Pick up card - SF,3822,,,,202773713,US - Google - PreAuth $2,8453,False,318dae05-50ed-4ea1-a9c3-f6a3644a41f6
